reporting_year,facility_name,ghgrp_id,reported_address,latitude,longitude,city_name,county_name,state,zip_code,parent_companies,ghg_quantity_metric_tons_co2e,subparts,ghg_is_negative,source_sheet
2019,Doswell Limited Partnership,1001259,10098 OLD RIDGE ROAD,37.8181,-77.4478,Ashland,Hanover,VA,23005,LS POWER EQUITY PARTNERS LP (100%),2721285.0,"C,D",False,2019
2019,Eastern Gas Transmission and Storage - Leesburg and Loudoun Stations (Tran),1011174,40620 Consolidated Lane,39.000559,-77.597059,Leesburg,Loudoun County,VA,20175,DOMINION ENERGY INC (100%),15810.0,"C,W",False,2019
2019,Elizabeth River Combustion Turbine Sta,1000312,2837 SOUTH MILITARY HWY,36.7743,-76.3119,Chesapeake,Chesapeake (City),VA,23323,DOMINION ENERGY INC (100%),64142.0,D,False,2019
2019,FRANKLIN COUNTY LANDFILL,1000881,1255 FRANKLIN STREET - SUITE 112,36.99067,-79.90194,Rocky Mount,Franklin County,VA,24151,COUNTY OF FRANKLIN (100%),57145.0,HH,False,2019
2019,FREDERICK COUNTY REGIONAL LANDFILL,1004247,280 LANDFILL ROAD,39.14105,-78.09905,Winchester,Frederick County,VA,22602,FREDERICK COUNTY DEPARTMENT OF PUBLIC WORKS (100%),68329.0,"C,HH",False,2019
2019,GOODYEAR TIRE AND RUBBER COMPANY DANVILLE,1002654,1901 GOODYEAR BLVD,36.55935,-79.37319,Danville,Danville City,VA,24541,THE GOODYEAR TIRE & RUBBER CO (100%),63117.0,C,False,2019
2019,"GP Big Island, LLC",1000273,9363 Lee Jackson Hwy,37.534,-79.357,Big Island,Bedford,VA,24526,KOCH INDUSTRIES INC (100%),243222.0,"AA,C,TT",False,2019
2019,GREIF RIVERVILLE LLC,1003943,861 Fibre Plant Road,37.509849,-78.910831,Riverville,Amherst County,VA,24553,GREIF INC (100%),140131.0,"AA,C,TT",False,2019
2019,GRIFFIN PIPE PRODUCTS COMPANY - LYNCHBURG,1003289,10 ADAMS STREET - UPPER BASIN,37.420815,-79.140968,Lynchburg,Lynchburg City,VA,24505,FORTERRA INC (100%),49638.0,C,False,2019
2019,Gordonsville Power Station,1000263,819 Hill Road,38.1245,-78.2031,Gordonsville,Louisa,VA,22942,DOMINION ENERGY INC (100%),550080.0,D,False,2019
2019,Gravel Neck Combustion Turbine,1000302,5208 HOG ISLAND ROAD,37.1575,-76.6911,Surry,Surry,VA,23883,DOMINION ENERGY INC (100%),55215.0,"C,D",False,2019
2019,Greensville County Power Station,1013219,2500 Rogers Rd.,36.719298,-77.649107,Emporia,Greensville County,VA,23847,DOMINION ENERGY INC (100%),3493896.0,"C,D",False,2019
2019,HAMPTON/NASA STEAM PLANT,1000564,50 WYTHE CREEK ROAD,37.1006,-76.39072,Hampton,Hampton City,VA,23666,CITY OF HAMPTON (100%),23686.0,C,False,2019
2019,HP HOOD LLC,1007515,160 HOOD WAY,39.128189,-78.190829,Winchester,Frederick County,VA,22602,HP HOOD LLC (100%),73458.0,C,False,2019
2019,HUNTINGTON INGALLS INCORPORATED,1001958,4101 WASHINGTON AVE,36.98767,-76.43943,Newport News,Newport News City,VA,23607,HUNTINGTON INGALLS INDUSTRIES INC (100%),55380.0,"C,Q",False,2019
2019,Hopewell Energy Facility,1000318,1114 HERCULES ROAD,37.2914,-77.2821,Hopewell,Hopewell,VA,23860,Vistra Energy Corp (100%),751608.0,"C,D",False,2019
2019,I-95 LANDFILL,1002110,9850 FURNACE RD,38.690583,-77.237391,Lorton,Fairfax County,VA,22079,FAIRFAX COUNTY GOVERNMENT (100%),36122.0,HH,False,2019
2019,Ingevity Virginia Corporation,1012867,958 East Riverside Street,37.803884,-79.992181,Covington,Covington City,VA,24426,INGEVITY CORP (100%),36843.0,C,False,2019
2019,International Paper Franklin Landfill,1010112,33997 Lees Mill Road,36.672834,-76.887309,Franklin,Isle Of Wight County,VA,23851,INTERNATIONAL PAPER CO (100%),97175.0,TT,False,2019
2019,International Paper-Franklin Mill,1000258,34040 UNION CAMP DR,36.6803,-76.9128,Franklin,Isle Of Wight,VA,23851,INTERNATIONAL PAPER CO (100%),63402.0,"AA,C,TT",False,2019
2019,Ivy Material Utilization Center,1011257,4576 Dick Woods Road,38.02096,-78.65167,Charlottesville,Albemarle County,VA,22903,RIVANNA SOLID WASTE AUTHORITY (100%),3040.0,HH,False,2019
2019,JEWELL COAL & COKE,1005598,1034 Dismal River Road,37.234374,-82.043024,Oakwood,Buchanan County,VA,24631,SUNCOKE ENERGY INC (100%),516256.0,"C,Q",False,2019
2019,"James Hardie Building Products, Inc.",1012693,1000 James Hardie Way,37.059227,-80.731251,Pulaski,Pulaski County,VA,24301,JAMES HARDIE BUILDING PRODUCTS INC (100%),25503.0,C,False,2019
2019,James Madison University,1012839,800 South Main Street,38.44111,-78.87445,Harrisonburg,Harrisonburg City,VA,22807,JAMES MADISON UNIVERSITY (100%),35226.0,C,False,2019
2019,KING AND QUEEN LANDFILL,1006300,1000 IRIS RD,37.6673,-76.7675,Little Plymouth,King And Queen County,VA,23091,REPUBLIC SERVICES INC (100%),87273.0,HH,False,2019
2019,KING GEORGE LANDFILL INC - WM,1007674,10376 BULLOCK DRIVE,38.277541,-77.314301,King George,King George County,VA,22485,WASTE MANAGEMENT INC (100%),292605.0,"C,HH",False,2019
2019,LHOIST NORTH AMERICA OF VIRGINIA INC,1002553,2093 BIG STONY CREEK RD,37.38156,-80.66442,Ripplemead,Giles County,VA,24150,LHOIST NORTH AMERICA INC (100%),538606.0,"C,S",False,2019
2019,Ladysmith Combustion Turbine Sta,1001161,8063 CEDON ROAD,38.064527,-77.508465,Woodford,Caroline,VA,22580,DOMINION ENERGY INC (100%),362166.0,"C,D",False,2019
2019,Livingston Landfill,1005300,6241 Massey Road,38.12944,-77.71766,Spotsylvania,Spotsylvania County,VA,22551,SPOTSYLVANIA COUNTY (100%),61273.0,"C,HH",False,2019
2019,Louisa Generation Facility,1007183,3352 Klockner Road,38.1181,-78.2139,Gordonsville,Louisa,VA,22942,OLD DOMINION ELECTRIC COOPERATIVE (100%),302208.0,"C,D",False,2019
2019,MAPLEWOOD RECYCLING AND WASTE DISPOSAL,1007610,20221 MAPLEWOOD ROAD,37.312186,-78.06143,Jetersville,Amelia County,VA,23083,WASTE MANAGEMENT INC (100%),73868.0,"C,HH",False,2019
2019,MIDDLE PENINSULA LANDFILL,1007635,3714 WASTE MANAGEMENT WAY,37.521681,-76.624614,Saluda,Gloucester County,VA,23149,WASTE MANAGEMENT INC (100%),87902.0,"C,HH",False,2019
2019,Marsh Run Generation Facility,1001160,12109 Lucky Hill Road,38.5283,-77.7681,Remington,Fauquier,VA,22734,OLD DOMINION ELECTRIC COOPERATIVE (100%),397819.0,"C,D",False,2019
2019,Martinsville Sanitary Landfill,1004565,225 Arden Circle,36.71566,-79.84359,Martinsville,Henry County,VA,24114,CITY OF MARTINSVILLE (100%),20319.0,"C,HH",False,2019
2019,McClure River Prep Plant,1010587,2079 Herndon Road,37.1046018,-82.3948171,Mcclure,,VA,24269,CONTURA ENERGY INC (100%),30106.0,C,False,2019
2019,Merck Sharp & Dohme LLC,1003595,2778 SOUTH EASTSIDE HIGHWAY,38.382253,-78.645033,Elkton,Rockingham County,VA,22827,MERCK & CO INC (100%),43648.0,C,False,2019
2019,"Micron Technology, Inc.",1009805,9600 Godwin Drive,38.74876,-77.51142,Manassas,Manassas City,VA,20110,MICRON TECHNOLOGY INC (100%),266833.0,"C,I",False,2019
2019,NESTLE PURINA PET CARE CO - GOLDEN PRODUCTS DIVISI,1006741,931 DUNLUCE RD,37.717226,-77.115462,King William,King William County,VA,23086,NESTLE HOLDINGS INC (100%),54868.0,C,False,2019
2019,NEW RIVER RESOURCE AUTHORITY REGIONAL SOLID WASTE MANAGEMENT FACILITY,1007662,7100 CLOYD'S MOUNTAIN ROAD,37.19319,-80.66975,Dublin,Pulaski County,VA,24084,NEW RIVER RESOURCE AUTHORITY (100%),49855.0,HH,False,2019
2019,O-N MINERALS CHEMSTONE COMPANY,1006362,508 QUARRY LANE,39.25669,-78.0848,Clear Brook,Frederick County,VA,22624,CARMEUSE LIME INC (100%),199555.0,"C,S",False,2019
2019,OGDEN MARTIN SYS OF FAIRFAX,1006177,9898 FURNACE ROAD,38.6954,-77.2407,Lorton,Fairfax County,VA,22079,COVANTA HOLDING CORP (100%),451182.0,C,False,2019
2019,OLD DOMINION LANDFILL,1006252,2001 CHARLES CITY RD,37.51329217662849,-77.37167212845598,Richmond,Richmond City,VA,23231,REPUBLIC SERVICES INC (100%),59787.0,HH,False,2019
2019,ORANGE COUNTY LANDFILL,1007397,"11530 PORTOR ROAD, RTE 635",38.2411,-78.0341,Orange,Orange County,VA,22960,COUNTY OF ORANGE VA (100%),26587.0,HH,False,2019
2019,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT 29,1002929,29 GLASSBLOWER LN,36.60268,-79.32479,Ringgold,Pittsylvania County,VA,24586,"O-I GLASS, INC (100%)",49591.0,"C,N",False,2019
2019,OWENS-BROCKWAY GLASS CONTAINER INC. PlANT 26,1006050,150 INDUSTRIAL BOULEVARD,37.38635,-76.79756,Toano,James City County,VA,23168,"O-I GLASS, INC (100%)",51754.0,"C,N",False,2019
2019,PERDUE AGRIBUSINESS LLC,1002713,501 Barnes Road,36.80376,-76.28578,Chesapeake,Chesapeake City,VA,23324,PERDUE FARMS INC (100%),39184.0,C,False,2019
2019,PERDUE FARMS INCORPORATED - ACCOMACK,1002710,22520 LANKFORD HIGHWAY,37.736111,-75.656111,Accomac,Accomack County,VA,23301,PERDUE FARMS INC (100%),75192.0,"C,II",False,2019
2019,PETERSBURG CITY LANDFILL,1003322,390 INDUSTRIAL DR,37.242262,-77.373603,Petersburg,Petersburg City,VA,23803,CFS GROUP DISPOSAL & RECYCLING SERVICES LLC (100%),127746.0,HH,False,2019
2019,PHILIP MORRIS USA - PARK 500,1006268,4100 BERMUDA HUNDRED ROAD,37.341835,-77.282102,Chester,Chesterfield County,VA,23836,ALTRIA GROUP INC (100%),46533.0,C,False,2019
2019,PILGRIM'S PRIDE CORPORATION PROCESSING AND RENDERING FACILITY,1011277,330 COOP DRIVE,38.633617,-78.784769,Timberville,Rockingham County,VA,22853,JBS USA FOOD CO (100%),28494.0,C,False,2019
2019,PRINCE WILLIAM COUNTY SANITARY LANDFILL,1004707,14811 DUMFRIES ROAD,38.634597,-77.428519,Manassas,Prince William County,VA,20112,PRINCE WILLIAM COUNTY PUBLIC WORKS DEPARTMENT SOLID WASTE DIV (100%),5501.0,"C,HH",False,2019
2019,Philip Morris USA,1003707,3601 Commerce Road,37.47321,-77.42943,Richmond,Richmond City,VA,23234,ALTRIA GROUP INC (100%),41299.0,C,False,2019
2019,Possum Point Power Station,1000966,19000 POSSUM POINT ROAD,38.5367,-77.2806,Dumfries,Prince William,VA,22026,DOMINION ENERGY INC (100%),1139339.0,"C,D",False,2019
2019,Potomac Energy Center,1012160,20260 Energy Park Drive,39.056099,-77.541791,Leesburg,Loudoun County,VA,20175,PANDA POWER FUNDS (100%),1533724.0,"C,D",False,2019
2019,ROANOKE CEMENT CO - CLOVERDALE,1000633,6071 CATAWBA ROAD,37.4604,-79.9948,Troutville,Botetourt County,VA,24175,TITAN AMERICA LLC (100%),796965.0,"C,H",False,2019
2019,ROANOKE ELECTRIC STEEL CORPORATION,1000714,102 WESTSIDE BOULEVARD,37.27251,-79.99861,Roanoke,Roanoke City,VA,24017,STEEL DYNAMICS INC (100%),98896.0,"C,Q",False,2019
2019,ROCKINGHAM COUNTY LANDFILL,1007826,813 Greendale RD,38.400409,-78.895222,Harrisonburg,Harrisonburg City,VA,22801,ROCKINGHAM COUNTY VIRGINIA (100%),6246.0,"C,HH",False,2019
2019,Region 2000 Regional Landfill - Livestock Road Facility,1010693,361 Livestock Road,37.279997,-79.15871,Rustburg,Campbell County,VA,24588,REGION 2000 SERVICES AUTHORITY (100%),27922.0,"C,HH",False,2019
2019,Remington Combustion Turbine Station,1001162,12025 LUCKY HILL ROAD,38.54591,-77.77227,Remington,Fauquier,VA,22734,DOMINION ENERGY INC (100%),162538.0,"C,D",False,2019
2019,Roanoke Regional Landfill,1003667,3442 Rutrough Road,37.2483,-79.8637,Roanoke,Roanoke County,VA,24014,COUNTY OF ROANOKE (100%),23833.0,HH,False,2019
2019,SHOOSMITH SANITARY LANDFILL,1007088,11800 LEWIS ROAD,37.35109,-77.49563,Chester,Chesterfield County,VA,23831,SHOOSMITH BROS INC (100%),94491.0,HH,False,2019
2019,SMITH GAP REGIONAL LANDFILL,1003666,8484 BRADSHAW RD,37.2891,-80.2134,Salem,Roanoke County,VA,24153,COUNTY OF ROANOKE (100%),87177.0,HH,False,2019
2019,SMITHFIELD FRESH MEATS CORP-SMITHFIELD,1004116,601 NORTH CHURCH STREET,36.994912,-76.629501,Smithfield,Isle Of Wight County,VA,23430,SMITHFIELD FOODS INC (100%),91792.0,"C,II",False,2019
2019,SPSA Regional Landfill,1014304,1 Bob Foeller Drive,36.7564,-76.50915,Suffolk,Suffolk City,VA,23434,Southeastern Public Service Authority (100%),66764.0,"C,HH",False,2019
2019,SRPSA Butcher Creek Landfill,1010994,4803 Highway 92,36.731009,-78.428012,Chase City,Mecklenburg County,VA,23924,SOUTHSIDE REGIONAL PUBLIC SERVICE AUTHORITHY (100%),43129.0,HH,False,2019
2019,STAFFORD COUNTY LANDFILL,1007096,489 ESKIMO HILL RD,38.38066,-77.413488,Stafford,Stafford County,VA,22554,COUNTY OF STAFFORD VIRGINIA (100%),26312.0,"C,HH",False,2019
2019,"Seven Hills Paperboard, LLC",1011175,1801 Concord Turnpike,37.403741,-79.128076,Lynchburg,Lynchburg City,VA,24504,WESTROCK CO (100%),31373.0,C,False,2019
2019,Sonoco Richmond,1011729,1850 Commerce Road,37.49572,-77.43354,Richmond,Richmond City,VA,23218,SONOCO PRODUCTS CO (100%),25715.0,C,False,2019
2019,"Spruance Genco, LLC",1000295,5001 COMMERCE ROAD,37.4556,-77.4308,Richmond,Richmond (City),VA,23234,"DuPont de Nemours, Inc (100%)",549925.0,D,False,2019
2019,"Spruance Operating Services, LLC",1013345,5001 Commerce Road,37.45566,-77.4267,Richmond,Richmond City,VA,23234,VEOLIA ENVIRONMENTAL SERVICES NORTH AMERICA CORP (100%),123916.0,D,False,2019
2019,THE LYCRA COMPANY LLC,1002342,400 DU PONT BOULEVARD,38.061111,-78.883333,Waynesboro,Waynesboro City,VA,22980,The LYCRA CO LLC (100%),31248.0,C,False,2019
2019,TRANSCO STATION 165/166,1006997,945 TRANSCO ROAD,36.83236,-79.33587,Chatham,Pittsylvania County,VA,24531,THE WILLIAMS COS INC (100%),128063.0,"C,W",False,2019
2019,TRANSCO STATION 170,1007042,2444 PUMPING STATION ROAD,37.345201,-78.87385,Appomattox,Appomattox County,VA,24522,THE WILLIAMS COS INC (100%),53844.0,"C,W",False,2019
2019,TRANSCO STATION 180,1008046,7444 EVERONA RD,38.301948,-77.9624,Unionville,Orange County,VA,22567,THE WILLIAMS COS INC (100%),78177.0,"C,W",False,2019
2019,TRANSCO STATION 185,1006998,10201 BALLS FORD RD,38.8021,-77.5017,Manassas,Prince William County,VA,20109,WILLIAMS COS INC (THE) (100%),25991.0,"C,W",False,2019
2019,TYSON FARMS INC - TEMPERANCEVILLE,1004952,11224 LANKFORD HIGHWAY,37.885,-75.555278,Temperanceville,Accomack County,VA,23442,TYSON FOODS INC (100%),30611.0,"C,II",False,2019
2019,Tazewell County Landfill,1005371,245 Lynn Hollow Road,37.1852,-81.4438,North Tazewell,Tazewell County,VA,24630,TAZEWELL COUNTY BOARD OF SUPERVISORS (100%),55745.0,HH,False,2019
2019,Tenaska Virginia Generating Station,1000818,2300 BRANCH ROAD,37.8667,-78.3813,Scottsville,Fluvanna,VA,24590,TENASKA VIRGINIA PARTNERS LP (100%),2251886.0,D,False,2019
2019,Tiller No.1 Deep Mine,1009758,2295 Gov G.C. Peery Hwy,37.180421,-81.898908,Raven,Buchanan County,VA,24639,RAMACO RESOURCES INC (100%),11385.0,FF,False,2019
2019,UNIVERSITY OF VIRGINIA,1001929,575 ALDERMAN ROAD,38.03578,-78.514096,Charlottesville,Charlottesville City,VA,22903,RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA (100%),83313.0,C,False,2019
2019,US ARMY - FORT BELVOIR,1005367,9820 FLAGLER ROAD,38.692183,-77.133478,Fort Belvoir,Fairfax County,VA,22060,US GOVERNMENT (%),26011.0,C,False,2019
2019,US ARMY RADFORD ARMY AMMUNITION PLANT,1001818,4050 Peppers Ferry Road,37.180556,-80.541111,Radford,Montgomery County,VA,24143,US GOVERNMENT (%),140677.0,C,False,2019
2019,US GYPSUM - NORFOLK PLANT,1002306,1424 SOUTH MAIN STREET,36.82579,-76.28625,Norfolk,Norfolk City,VA,23523,USG CORP (100%),25858.0,C,False,2019
2019,"US NAVY, NAVY STATION, NORFOLK",1008027,1510 GILBERT STREET,36.947526,-76.314642,Norfolk,Norfolk City,VA,23511,US GOVERNMENT (%),111641.0,C,False,2019
2019,USA WASTE OF VIRGINIA LANDFILLS - BETHEL LANDFILL,1007689,100 NORTH PARK LANE,37.07206,-76.42688,Hampton,Hampton City,VA,23666,WASTE MANAGEMENT INC (100%),50746.0,"C,HH",False,2019
2019,VCU EAST PLANT,1004990,1040 OLIVER HILL WAY,37.54267,-77.42428,Richmond,Richmond City,VA,23298,VIRGINIA COMMONWEALTH UNIVERSITY (100%),30597.0,C,False,2019
2019,Virginia City Hybrid Energy Center,1000552,3425 Russell Creek Road,36.9161,-82.3381,St. Paul,Wise,VA,24283,DOMINION ENERGY INC (100%),1116022.0,D,False,2019
2019,Virginia Electric and Power Company,1009971,120 Tredegar Street,37.533948,-77.452741,Richmond,Richmond City,VA,23219,DOMINION ENERGY INC (100%),38338.0,DD,False,2019
2019,Virginia Natural Gas,1004180,150 West Main Street,36.84668,-76.29339,Norfolk,Norfolk City,VA,23510,THE SOUTHERN CO (100%),48038.0,"NN,W",False,2019
2019,Virginia Tech,1005660,112 MAINTENANCE COMPLEX,37.23215,-80.42173,Blacksburg,Montgomery County,VA,24061,COMMONWEALTH OF VIRGINIA (100%),81919.0,C,False,2019
2019,WASHINGTON GAS LIGHT COMPANY,1001917,6801 INDUSTRIAL ROAD,38.79844,-77.1793,Springfield,Fairfax County,VA,22151,ALTAGAS SERVICES (US) INC (100%),71450.0,"NN,W",False,2019
2019,WASTE MANAGEMENT CHARLES CITY LANDFILL,1007583,8000 CHAMBERS RD,37.433333,-77.126976,Charles City,Charles City County,VA,23030,WASTE MANAGEMENT INC (100%),77827.0,"C,HH",False,2019
2019,"WWF Operating Company, LLC",1013246,6364 South Valley Pike,38.366389,-78.937778,Mount Crawford,Rockingham County,VA,22841,DANONE NORTH AMERICA PUBLIC BENEFIT CORP (100%),31530.0,C,False,2019
2019,Warren County Power Station,1011685,477 Kelley Drive,38.96986,-78.179995,Front Royal,Warren County,VA,22630,DOMINION ENERGY INC (100%),3256113.0,"C,D",False,2019
2019,Washington Gas Light Company (MD),1007849,6801 Industrial Road,38.79844,-77.1793,Springfield,Fairfax County,VA,22151,ALTAGAS SERVICES (US) INC (100%),57147.0,"NN,W",False,2019
2019,Washington Gas Light Company (VA),1007850,6801 Industrial Rd,38.79844,-77.1793,Springfield,Fairfax County,VA,22151,ALTAGAS SERVICES (US) INC (100%),49973.0,"NN,W",False,2019
2019,"WestRock CP, LLC - West Point Mill",1005579,1901 MAIN STREET,37.5392,-76.8053,West Point,King William County,VA,23181,WESTROCK CO (100%),564665.0,"AA,C,TT",False,2019
2019,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",1008708,910 INDUSTRIAL STREET,37.302012,-77.264354,Hopewell,Hopewell City,VA,23860,WESTROCK CO (100%),148994.0,"AA,C",False,2019
2019,"WestRock Virginia, Covington",1000256,104 EAST RIVERSIDE ST,37.7997,-79.9946,Covington,Alleghany,VA,24426,WESTROCK CO (100%),1297898.0,"AA,C,TT",False,2019
2019,Wheelabrator Portsmouth Inc.,1004969,3809 ELM AVENUE,36.8087,-76.3035,Portsmouth,Portsmouth City,VA,23704,"MIP IV Boomerang Holdings, LLC (100%)",173855.0,C,False,2019
2019,Wolf Hills Energy,1001401,14555 INDUSTRIAL PARK RD,36.6644,-82.1044,Bristol,Washington,VA,24202,MIDDLE RIVER POWER II LLC (100%),69941.0,D,False,2019
2019,Yorktown Power Station,1001205,1600 WATERVIEW ROAD,37.2144,-76.4611,Yorktown,York,VA,23692,DOMINION ENERGY INC (100%),64288.0,"C,D",False,2019
2018,ADVANSIX INC - CHESTERFIELD PLANT,1000627,4101 BERMUDA HUNDRED RD,37.336111,-77.2825,Chester,Chesterfield County,VA,23836,ADVANSIX INC (100%),54837.0,C,False,2018
2018,ADVANSIX INCORPORATED - HOPEWELL,1000630,905 EAST RANDOLPH ROAD,37.1815,-77.1621,Hopewell,Hopewell City,VA,23860,ADVANSIX INC (100%),995690.0,"C,G,PP",False,2018
2018,ANHEUSER BUSCH LLC,1003176,7801 POCAHONTAS TRAIL,37.237518,-76.652662,Williamsburg,James City County,VA,23185,ANHEUSER-BUSCH COS LLC (100%),34631.0,C,False,2018
2018,ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND,1003826,3474 ATLANTIC LN,37.061279,-77.177106,Waverly,Sussex County,VA,23890,WASTE MANAGEMENT INC (100%),134717.0,"C,HH",False,2018
2018,AUGUSTA COUNTY SVC AUTHORITY LANDFILL,1006344,749 Christians Creek Road,38.0781,-79.0635,Staunton,Augusta County,VA,24401,COUNTY OF AUGUSTA (51.97%); CITY OF STAUNTON (25.75%); CITY OF WAYNESBORO (22.28%),110252.0,"C,HH",False,2018
2018,Abbott Nutrition - A Division of Abbott Laboratories,1003205,1518 MAIN STREET,37.13375,-79.26404,Altavista,Campbell County,VA,24517,ABBOTT LABORATORIES (100%),29912.0,C,False,2018
2018,Aladdin Manufacturing - Glasgow facility,1006235,404 ANDERSON STREET,37.636093,-79.446451,Glasgow,Rockbridge County,VA,24555,MOHAWK INDUSTRIES INC (100%),14463.0,C,False,2018
2018,Amherst County Landfill,1013081,715 KENTMOOR FARM RD,37.47626,-79.03557,Madison Heights,Amherst County,VA,24521,AMHERST COUNTY LANDFILL (100%),23442.0,HH,False,2018
2018,BATTLE CREEK LANDFILL,1002639,219 LANDFILL DRIVE,38.622463,-78.586795,Luray,Page County,VA,22835,PAGE COUNTY (100%),57847.0,"C,HH",False,2018
2018,BEAR ISLAND PAPER COMPANY LLC,1005038,10026 OLD RIDGE ROAD,37.8181,-77.4375,Ashland,Hanover County,VA,23005,BD WHITE BIRCH INVESTMENT LLC (100%),18340.0,C,False,2018
2018,BRISTOL INTEGRATED SOLID WASTE MANAGEMENT FACILITY,1004848,2655 Valley Drive,36.603075,-82.153334,Bristol,Bristol City,VA,24201,CITY OF BRISTOL (100%),117895.0,HH,False,2018
2018,BRUNSWICK WASTE MANAGEMENT FACILITY,1007680,107 MALLARD CROSSING ROAD,36.762423,-77.809706,Lawrenceville,Brunswick County,VA,23868,REPUBLIC SERVICES INC (100%),53385.0,"C,HH",False,2018
2018,Bear Garden Generating Station,1000550,2608 C.G.Woodson Road,37.6961,-78.2848,New Canton,Buckingham,VA,23123,DOMINION ENERGY INC (100%),1525707.0,"C,D",False,2018
2018,Bedford County Landfill,1011233,1060 Recycle Road,37.256434,-79.482325,Bedford,Bedford County,VA,24523,COUNTY OF BEDFORD VA (100%),29944.0,"C,HH",False,2018
2018,Bellemeade Power Station,1001255,1860 COMMERCE ROAD,37.4964,-77.4319,Richmond,Richmond,VA,23224,DOMINION ENERGY INC (100%),25995.0,D,False,2018
2018,Birchwood Power Facility,1000259,10900 BIRCHWOOD DRIVE,38.2667,-77.3147,King George,King George,VA,22485,J-POWER USA DEVELOPMENT CO LTD (50%); POWER HOLDING LLC (50%),562956.0,C,False,2018
2018,Blue Ridge Resource Authority Landfill,1004446,225 Landfill Road,37.77239,-79.357634,Buena Vista,Rockbridge County,VA,24416,BLUE RIDGE RESOURCE AUTHORITY (100%),47926.0,HH,False,2018
2018,Bremo Power Station,1000963,1038 BREMO ROAD,37.7089,-78.2878,Bremo Bluff,Fluvanna,VA,23022,DOMINION ENERGY INC (100%),8902.0,"C,D",False,2018
2018,Brunswick County Power Station,1011850,20100 Governor Harrison Pkwy,36.766854,-77.711098,Freeman,Brunswick County,VA,23856,DOMINION ENERGY INC (100%),3160796.0,"C,D",False,2018
2018,Buchanan Mine #1,1008387,1636 Honaker Branch Road,37.207886,-81.916612,Raven,Buchanan County,VA,24639,CORONADO COAL LLC (100%),1790927.0,FF,False,2018
2018,"Buchanan Units 1, 2",1000174,RT 626 OFF RT 460,37.1753,-81.9617,Keen Mountain,Buchanan,VA,24631,"LS Power Development, LLC (100%)",100274.0,D,False,2018
2018,CARMEUSE LIME AND STONE,1003487,1696 ORANDA ROAD,39.0251,-78.33233,Strasburg,Shenandoah County,VA,22657,CARMEUSE LIME INC (100%),233868.0,"C,S",False,2018
2018,CGGSWA Regional Landfill,1002100,162 Landfill Road,36.7623,-80.7516,Hillsville,Carroll County,VA,24343,CARROLL GRAYSON GALAX SOLID WASTE AUTHORITY (100%),37146.0,"C,HH",False,2018
2018,CHAPARRAL STEEL,1000394,25801 HOFHEIMER WAY,37.179254,-77.447487,Petersburg,Dinwiddie County,VA,23803,GERDAU USA INC (100%),63301.0,"C,Q",False,2018
2018,CONCORD TURNPIKE REGIONAL LANDFILL,1003566,2525 CONCORD TURNPIKE,37.391841,-79.109755,Lynchburg,Lynchburg City,VA,24506,REGION 2000 SERVICES AUTHORITY (100%),69909.0,"C,HH",False,2018
2018,CORNING INCORPORATED - BLACKSBURG PLANT,1006643,3050 N FRANKLIN ST,37.17298,-80.42048,Christiansburg,Montgomery County,VA,24073,CORNING INC (100%),31766.0,C,False,2018
2018,"COVANTA ALEXANDRIA/ARLINGTON, INC",1001813,5301 EISENHOWER AVENUE,38.80137,-77.12859,Alexandria,Alexandria City,VA,22304,COVANTA ENERGY (100%),132452.0,C,False,2018
2018,Celanese Acetate LLC - Manufacturing Processes,1003300,3520 Virginia Avenue,37.3451,-80.764,Narrows,Giles County,VA,24124,CELANESE CORP (100%),538895.0,"C,TT",False,2018
2018,Chesterfield Power Station,1000964,500 COXENDALE ROAD,37.3822,-77.3833,Chester,Chesterfield,VA,23826,DOMINION ENERGY INC (100%),3150885.0,"C,D",False,2018
2018,City Point Energy Center,1000252,912 E RANDOLPH RD,37.2939,-77.2697,Hopewell,Hopewell,VA,23860,ADVANSIX INC (100%),469892.0,C,False,2018
2018,City of Charlottesville,1004063,605 East Main St,38.0296,-78.47772,Charlottesville,Charlottesville City,VA,22902,CITY OF CHARLOTTESVILLE (100%),1565.0,"NN,W",False,2018
2018,"City of Richmond - DPU, Natural Gas LDC",1002273,730 East Broad Street,37.489045,-77.665066,Richmond,Chesterfield County,VA,23114,CITY OF RICHMOND (100%),28411.0,"NN,W",False,2018
2018,Clinch River,1007359,STATE ROUTE 82,36.9333,-82.1997,Cleveland,Russell,VA,24225,AMERICAN ELECTRIC POWER (100%),364278.0,"C,D",False,2018
2018,Clover Power Station,1001093,4091 Clover Rd,36.8692,-78.7046,Clover,Halifax,VA,24534,DOMINION ENERGY INC (50%); OLD DOMINION ELECTRIC COOPERATIVE (50%),3058577.0,D,False,2018
2018,Commonwealth Chesapeake,1007538,3415 WHITE OAK WAY,37.9892,-75.54,New Church,Accomack,VA,23415,TYR ENERGY (100%),81642.0,D,False,2018
2018,DUPONT TEIJIN FILMS,1003976,3600 DISCOVERY DR,37.350627,-77.291096,Chester,Chesterfield County,VA,23836,DUPONT TEIJIN FILMS (100%),27767.0,C,False,2018
